,id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back,program_year,geometry,Length of Paved Road (meters)
367,153288045,16536,Base Repair,,Completed,26TH ST,2011,2011-09-20,MULBERRY WAY,SMALLMAN ST,,"LINESTRING (-79.97926730938636 40.45560111565796, -79.97902507866999 40.45539590069387, -79.97887391376725 40.45526778636064)",49.8352213982985
368,1712458545,16536,Mill and Overlay,,Completed,26TH ST,2011,2011-09-20,MULBERRY WAY,SMALLMAN ST,,"LINESTRING (-79.97926730938636 40.45560111565796, -79.97902507866999 40.45539590069387, -79.97887391376725 40.45526778636064)",49.8352213982985
369,1712458545,16536,Mill and Overlay,,Completed,26TH ST,2011,2011-09-20,MULBERRY WAY,SMALLMAN ST,,"LINESTRING (-79.97926730938636 40.45560111565796, -79.97902507866999 40.45539590069387, -79.97887391376725 40.45526778636064)",49.8352213982985
370,1498078618,10919,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,CHISLETT ST,SWAN WAY,,"LINESTRING (-79.92828131349691 40.48236700366469, -79.9279120511179 40.48230445629937, -79.92780718358827 40.48228643793013)",41.18492879636206
371,1498078618,10919,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,CHISLETT ST,SWAN WAY,,"LINESTRING (-79.92828131349691 40.48236700366469, -79.9279120511179 40.48230445629937, -79.92780718358827 40.48228643793013)",41.18492879636206
372,1543197225,10919,Mill and Overlay,,Completed,VILSACK ST,2013,2013-08-27,CHISLETT ST,SWAN WAY,,"LINESTRING (-79.92828131349691 40.48236700366469, -79.9279120511179 40.48230445629937, -79.92780718358827 40.48228643793013)",41.18492879636206
373,1543197225,10919,Mill and Overlay,,Completed,VILSACK ST,2013,2013-08-27,CHISLETT ST,SWAN WAY,,"LINESTRING (-79.92828131349691 40.48236700366469, -79.9279120511179 40.48230445629937, -79.92780718358827 40.48228643793013)",41.18492879636206
374,1304669885,19193,Base Repair,,Completed,FLOTILLA WAY,2009,2009-07-01,FORBES AVE,EDGERTON AVE,,"LINESTRING (-79.89611301597344 40.44297426971356, -79.89622410972632 40.44271015314329, -79.8962902823251 40.44254124130021, -79.89630541175111 40.44250262082586, -79.89632715008266 40.44244713077459, -79.89634555835946 40.44240004367165, -79.89638154576807 40.44230798806456, -79.8964019258469 40.44225585194717, -79.89650536775019 40.44199136336989, -79.89661171839836 40.4417194408118, -79.89671099750862 40.44146532565199, -79.89681403427171 40.44120230251465, -79.89691662187717 40.44093928723614, -79.89701965774192 40.44067626409171, -79.89712269630165 40.44041332606319, -79.89723308847029 40.44012742652883, -79.89713444267231 40.43986497588016, -79.89707331052058 40.43973671570984, -79.89705457525702 40.43969853666047)",380.1093239327144
375,1304669885,19193,Base Repair,,Completed,FLOTILLA WAY,2009,2009-07-01,FORBES AVE,EDGERTON AVE,,"LINESTRING (-79.89611301597344 40.44297426971356, -79.89622410972632 40.44271015314329, -79.8962902823251 40.44254124130021, -79.89630541175111 40.44250262082586, -79.89632715008266 40.44244713077459, -79.89634555835946 40.44240004367165, -79.89638154576807 40.44230798806456, -79.8964019258469 40.44225585194717, -79.89650536775019 40.44199136336989, -79.89661171839836 40.4417194408118, -79.89671099750862 40.44146532565199, -79.89681403427171 40.44120230251465, -79.89691662187717 40.44093928723614, -79.89701965774192 40.44067626409171, -79.89712269630165 40.44041332606319, -79.89723308847029 40.44012742652883, -79.89713444267231 40.43986497588016, -79.89707331052058 40.43973671570984, -79.89705457525702 40.43969853666047)",380.1093239327144
376,785538161,19193,Mill and Overlay,,Completed,FLOTILLA WAY,2009,2009-07-01,FORBES AVE,EDGERTON AVE,,"LINESTRING (-79.89611301597344 40.44297426971356, -79.89622410972632 40.44271015314329, -79.8962902823251 40.44254124130021, -79.89630541175111 40.44250262082586, -79.89632715008266 40.44244713077459, -79.89634555835946 40.44240004367165, -79.89638154576807 40.44230798806456, -79.8964019258469 40.44225585194717, -79.89650536775019 40.44199136336989, -79.89661171839836 40.4417194408118, -79.89671099750862 40.44146532565199, -79.89681403427171 40.44120230251465, -79.89691662187717 40.44093928723614, -79.89701965774192 40.44067626409171, -79.89712269630165 40.44041332606319, -79.89723308847029 40.44012742652883, -79.89713444267231 40.43986497588016, -79.89707331052058 40.43973671570984, -79.89705457525702 40.43969853666047)",380.1093239327144
377,785538161,19193,Mill and Overlay,,Completed,FLOTILLA WAY,2009,2009-07-01,FORBES AVE,EDGERTON AVE,,"LINESTRING (-79.89611301597344 40.44297426971356, -79.89622410972632 40.44271015314329, -79.8962902823251 40.44254124130021, -79.89630541175111 40.44250262082586, -79.89632715008266 40.44244713077459, -79.89634555835946 40.44240004367165, -79.89638154576807 40.44230798806456, -79.8964019258469 40.44225585194717, -79.89650536775019 40.44199136336989, -79.89661171839836 40.4417194408118, -79.89671099750862 40.44146532565199, -79.89681403427171 40.44120230251465, -79.89691662187717 40.44093928723614, -79.89701965774192 40.44067626409171, -79.89712269630165 40.44041332606319, -79.89723308847029 40.44012742652883, -79.89713444267231 40.43986497588016, -79.89707331052058 40.43973671570984, -79.89705457525702 40.43969853666047)",380.1093239327144
378,526629539,9682,Base Repair,,Completed,CATO ST,2010,2010-08-10,HARDIE WAY,JULIET ST,,"LINESTRING (-79.9563495195023 40.43321836573995, -79.95598229450236 40.43316960310439, -79.95565116111558 40.43312564046239)",60.14488752510817
379,526629539,9682,Base Repair,,Completed,CATO ST,2010,2010-08-10,HARDIE WAY,JULIET ST,,"LINESTRING (-79.9563495195023 40.43321836573995, -79.95598229450236 40.43316960310439, -79.95565116111558 40.43312564046239)",60.14488752510817
380,1830025037,9682,Mill and Overlay,,Completed,CATO ST,2010,2010-08-10,HARDIE WAY,JULIET ST,,"LINESTRING (-79.9563495195023 40.43321836573995, -79.95598229450236 40.43316960310439, -79.95565116111558 40.43312564046239)",60.14488752510817
381,1830025037,9682,Mill and Overlay,,Completed,CATO ST,2010,2010-08-10,HARDIE WAY,JULIET ST,,"LINESTRING (-79.9563495195023 40.43321836573995, -79.95598229450236 40.43316960310439, -79.95565116111558 40.43312564046239)",60.14488752510817
382,1281349541,16253,Base Repair,,Completed,FERNDALE ST,2010,2010-10-26,BLACKADORE ST,ANGORA WAY,,"LINESTRING (-79.88424148215145 40.45931544566927, -79.88389374699992 40.45931723301756, -79.88358714660353 40.4593125093601)",55.50601185512669
383,1281349541,16253,Base Repair,,Completed,FERNDALE ST,2010,2010-10-26,BLACKADORE ST,ANGORA WAY,,"LINESTRING (-79.88424148215145 40.45931544566927, -79.88389374699992 40.45931723301756, -79.88358714660353 40.4593125093601)",55.50601185512669
384,1873218307,16253,Mill and Overlay,,Completed,FERNDALE ST,2010,2010-10-26,BLACKADORE ST,ANGORA WAY,,"LINESTRING (-79.88424148215145 40.45931544566927, -79.88389374699992 40.45931723301756, -79.88358714660353 40.4593125093601)",55.50601185512669
385,1873218307,16253,Mill and Overlay,,Completed,FERNDALE ST,2010,2010-10-26,BLACKADORE ST,ANGORA WAY,,"LINESTRING (-79.88424148215145 40.45931544566927, -79.88389374699992 40.45931723301756, -79.88358714660353 40.4593125093601)",55.50601185512669
386,1842110435,89,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,MORNINGSIDE AVE,KALAMAZOO WAY,,"LINESTRING (-79.9302163546875 40.48271254636819, -79.92983923474472 40.48264345983414, -79.92973249332938 40.48262307678888)",42.21254432630538
387,1842110435,89,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,MORNINGSIDE AVE,KALAMAZOO WAY,,"LINESTRING (-79.9302163546875 40.48271254636819, -79.92983923474472 40.48264345983414, -79.92973249332938 40.48262307678888)",42.21254432630538
388,1186548322,89,Mill and Overlay,,Completed,VILSACK ST,2013,2013-08-27,MORNINGSIDE AVE,KALAMAZOO WAY,,"LINESTRING (-79.9302163546875 40.48271254636819, -79.92983923474472 40.48264345983414, -79.92973249332938 40.48262307678888)",42.21254432630538
389,1186548322,89,Mill and Overlay,,Completed,VILSACK ST,2013,2013-08-27,MORNINGSIDE AVE,KALAMAZOO WAY,,"LINESTRING (-79.9302163546875 40.48271254636819, -79.92983923474472 40.48264345983414, -79.92973249332938 40.48262307678888)",42.21254432630538
390,298186117,18627,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,VILLANOVA RD,TEAK WAY,,"LINESTRING (-79.9272910224058 40.48226835669563, -79.92709430124005 40.48224546117088)",16.87265350694335
391,298186117,18627,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,VILLANOVA RD,TEAK WAY,,"LINESTRING (-79.9272910224058 40.48226835669563, -79.92709430124005 40.48224546117088)",16.87265350694335
392,123420101,18627,Mill and Overlay,,Completed,VILSACK ST,2013,2013-08-27,VILLANOVA RD,TEAK WAY,,"LINESTRING (-79.9272910224058 40.48226835669563, -79.92709430124005 40.48224546117088)",16.87265350694335
393,123420101,18627,Mill and Overlay,,Completed,VILSACK ST,2013,2013-08-27,VILLANOVA RD,TEAK WAY,,"LINESTRING (-79.9272910224058 40.48226835669563, -79.92709430124005 40.48224546117088)",16.87265350694335
394,1415614303,17925,Base Repair,,Completed,STEWART AVE,2010,2010-06-30,VIDA WAY,BROWNSVILLE RD,,"LINESTRING (-79.9768448593906 40.38284400506222, -79.97718939743802 40.38278424312423, -79.97735563337631 40.38276198634606)",44.330317531958
395,1415614303,17925,Base Repair,,Completed,STEWART AVE,2010,2010-06-30,VIDA WAY,BROWNSVILLE RD,,"LINESTRING (-79.9768448593906 40.38284400506222, -79.97718939743802 40.38278424312423, -79.97735563337631 40.38276198634606)",44.330317531958
396,1342129857,17925,Superpave,,Completed,STEWART AVE,2010,2010-06-30,VIDA WAY,BROWNSVILLE RD,,"LINESTRING (-79.9768448593906 40.38284400506222, -79.97718939743802 40.38278424312423, -79.97735563337631 40.38276198634606)",44.330317531958
397,1342129857,17925,Superpave,,Completed,STEWART AVE,2010,2010-06-30,VIDA WAY,BROWNSVILLE RD,,"LINESTRING (-79.9768448593906 40.38284400506222, -79.97718939743802 40.38278424312423, -79.97735563337631 40.38276198634606)",44.330317531958
398,54947012,156,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,CASSINA WAY,SUSQUEHANNA ST,,"LINESTRING (-79.89210509519675 40.45129761654177, -79.89193689554128 40.45153292622724, -79.8918849217139 40.45160819696184)",39.22123196509875
399,54947012,156,Base Repair,,Completed,N BRADDOCK AVE,2014,2014-04-15,CASSINA WAY,SUSQUEHANNA ST,,"LINESTRING (-79.89210509519675 40.45129761654177, -79.89193689554128 40.45153292622724, -79.8918849217139 40.45160819696184)",39.22123196509875
400,1476578426,156,Mill and Overlay,,Completed,N BRADDOCK AVE,2014,2014-04-15,CASSINA WAY,SUSQUEHANNA ST,,"LINESTRING (-79.89210509519675 40.45129761654177, -79.89193689554128 40.45153292622724, -79.8918849217139 40.45160819696184)",39.22123196509875
401,1476578426,156,Mill and Overlay,,Completed,N BRADDOCK AVE,2014,2014-04-15,CASSINA WAY,SUSQUEHANNA ST,,"LINESTRING (-79.89210509519675 40.45129761654177, -79.89193689554128 40.45153292622724, -79.8918849217139 40.45160819696184)",39.22123196509875
402,1811473732,3656,Base Repair,,Completed,ELLSWORTH AVE,2009,2009-06-22,S AIKEN AVE,ST JAMES ST,,"LINESTRING (-79.93776816968422 40.45238118526574, -79.93768393645665 40.45240965043747, -79.93744862276799 40.45248917198216, -79.93712018971696 40.45260024414528, -79.93680510563105 40.45270737263481, -79.93672680667426 40.45274523669103)",97.2248202765124
403,1811473732,3656,Base Repair,,Completed,ELLSWORTH AVE,2009,2009-06-22,S AIKEN AVE,ST JAMES ST,,"LINESTRING (-79.93776816968422 40.45238118526574, -79.93768393645665 40.45240965043747, -79.93744862276799 40.45248917198216, -79.93712018971696 40.45260024414528, -79.93680510563105 40.45270737263481, -79.93672680667426 40.45274523669103)",97.2248202765124
404,856567079,3656,Superpave,,Completed,ELLSWORTH AVE,2009,2009-06-22,S AIKEN AVE,ST JAMES ST,,"LINESTRING (-79.93776816968422 40.45238118526574, -79.93768393645665 40.45240965043747, -79.93744862276799 40.45248917198216, -79.93712018971696 40.45260024414528, -79.93680510563105 40.45270737263481, -79.93672680667426 40.45274523669103)",97.2248202765124
405,856567079,3656,Superpave,,Completed,ELLSWORTH AVE,2009,2009-06-22,S AIKEN AVE,ST JAMES ST,,"LINESTRING (-79.93776816968422 40.45238118526574, -79.93768393645665 40.45240965043747, -79.93744862276799 40.45248917198216, -79.93712018971696 40.45260024414528, -79.93680510563105 40.45270737263481, -79.93672680667426 40.45274523669103)",97.2248202765124
406,809734222,573,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,JANCEY ST,SNOW WAY,,"LINESTRING (-79.92923644273118 40.48253194608006, -79.92886892128719 40.48246773853987, -79.92875545598199 40.48244791025076)",41.83675831001521
407,809734222,573,Base Repair,,Completed,VILSACK ST,2013,2013-08-27,JANCEY ST,SNOW WAY,,"LINESTRING (-79.92923644273118 40.48253194608006, -79.92886892128719 40.48246773853987, -79.92875545598199 40.48244791025076)",41.83675831001521
408,1920915945,573,Mill and Overlay,,Completed,VILSACK ST,2013,2013-08-27,JANCEY ST,SNOW WAY,,"LINESTRING (-79.92923644273118 40.48253194608006, -79.92886892128719 40.48246773853987, -79.92875545598199 40.48244791025076)",41.83675831001521
409,1920915945,573,Mill and Overlay,,Completed,VILSACK ST,2013,2013-08-27,JANCEY ST,SNOW WAY,,"LINESTRING (-79.92923644273118 40.48253194608006, -79.92886892128719 40.48246773853987, -79.92875545598199 40.48244791025076)",41.83675831001521
410,1736870991,6663,Base Repair,,Completed,MAYVILLE AVE,2009,2009-07-15,BANTAM WAY,PIONEER AVE,,"LINESTRING (-80.01654352373507 40.40178671665946, -80.01616409152872 40.40173177858769, -80.01580499987537 40.40172106104428, -80.01571827202626 40.40171881588055)",70.65674865257587
411,1736870991,6663,Base Repair,,Completed,MAYVILLE AVE,2009,2009-07-15,BANTAM WAY,PIONEER AVE,,"LINESTRING (-80.01654352373507 40.40178671665946, -80.01616409152872 40.40173177858769, -80.01580499987537 40.40172106104428, -80.01571827202626 40.40171881588055)",70.65674865257587
412,1005175460,6663,Mill and Overlay,,Completed,MAYVILLE AVE,2009,2009-07-15,BANTAM WAY,PIONEER AVE,,"LINESTRING (-80.01654352373507 40.40178671665946, -80.01616409152872 40.40173177858769, -80.01580499987537 40.40172106104428, -80.01571827202626 40.40171881588055)",70.65674865257587
413,1005175460,6663,Mill and Overlay,,Completed,MAYVILLE AVE,2009,2009-07-15,BANTAM WAY,PIONEER AVE,,"LINESTRING (-80.01654352373507 40.40178671665946, -80.01616409152872 40.40173177858769, -80.01580499987537 40.40172106104428, -80.01571827202626 40.40171881588055)",70.65674865257587
414,1877596550,11079,Base Repair,,Completed,BARRY ST,2014,2014-09-20,MCCORD ST,JOSEPHINE ST,,"LINESTRING (-79.9686473910632 40.42371961083846, -79.96901474721717 40.42374627796998, -79.96936045846438 40.42372934011983, -79.96967534581923 40.42371745599426, -79.96992024632861 40.42368048648894, -79.96996330976671 40.42361066905092)",117.2247671577813
415,1877596550,11079,Base Repair,,Completed,BARRY ST,2014,2014-09-20,MCCORD ST,JOSEPHINE ST,,"LINESTRING (-79.9686473910632 40.42371961083846, -79.96901474721717 40.42374627796998, -79.96936045846438 40.42372934011983, -79.96967534581923 40.42371745599426, -79.96992024632861 40.42368048648894, -79.96996330976671 40.42361066905092)",117.2247671577813
416,1877596550,11079,Base Repair,,Completed,BARRY ST,2014,2014-09-20,MCCORD ST,JOSEPHINE ST,,"LINESTRING (-79.9686473910632 40.42371961083846, -79.96901474721717 40.42374627796998, -79.96936045846438 40.42372934011983, -79.96967534581923 40.42371745599426, -79.96992024632861 40.42368048648894, -79.96996330976671 40.42361066905092)",117.2247671577813
417,254917122,11079,Superpave,,Completed,BARRY ST,2010,2010-09-17,MCCORD ST,JOSEPHINE ST,,"LINESTRING (-79.9686473910632 40.42371961083846, -79.96901474721717 40.42374627796998, -79.96936045846438 40.42372934011983, -79.96967534581923 40.42371745599426, -79.96992024632861 40.42368048648894, -79.96996330976671 40.42361066905092)",117.2247671577813
418,254917122,11079,Superpave,,Completed,BARRY ST,2010,2010-09-17,MCCORD ST,JOSEPHINE ST,,"LINESTRING (-79.9686473910632 40.42371961083846, -79.96901474721717 40.42374627796998, -79.96936045846438 40.42372934011983, -79.96967534581923 40.42371745599426, -79.96992024632861 40.42368048648894, -79.96996330976671 40.42361066905092)",117.2247671577813
419,254917122,11079,Superpave,,Completed,BARRY ST,2010,2010-09-17,MCCORD ST,JOSEPHINE ST,,"LINESTRING (-79.9686473910632 40.42371961083846, -79.96901474721717 40.42374627796998, -79.96936045846438 40.42372934011983, -79.96967534581923 40.42371745599426, -79.96992024632861 40.42368048648894, -79.96996330976671 40.42361066905092)",117.2247671577813
420,187762409,11079,Mill and Overlay,,Completed,BARRY ST,2014,2014-09-20,MCCORD ST,JOSEPHINE ST,,"LINESTRING (-79.9686473910632 40.42371961083846, -79.96901474721717 40.42374627796998, -79.96936045846438 40.42372934011983, -79.96967534581923 40.42371745599426, -79.96992024632861 40.42368048648894, -79.96996330976671 40.42361066905092)",117.2247671577813
421,187762409,11079,Mill and Overlay,,Completed,BARRY ST,2014,2014-09-20,MCCORD ST,JOSEPHINE ST,,"LINESTRING (-79.9686473910632 40.42371961083846, -79.96901474721717 40.42374627796998, -79.96936045846438 40.42372934011983, -79.96967534581923 40.42371745599426, -79.96992024632861 40.42368048648894, -79.96996330976671 40.42361066905092)",117.2247671577813
422,187762409,11079,Mill and Overlay,,Completed,BARRY ST,2014,2014-09-20,MCCORD ST,JOSEPHINE ST,,"LINESTRING (-79.9686473910632 40.42371961083846, -79.96901474721717 40.42374627796998, -79.96936045846438 40.42372934011983, -79.96967534581923 40.42371745599426, -79.96992024632861 40.42368048648894, -79.96996330976671 40.42361066905092)",117.2247671577813
423,399051815,6788,Base Repair,,Completed,BENNINGTON AVE,2014,2014-06-06,MAYNARD ST,FAIR OAKS ST,,"LINESTRING (-79.93353611205764 40.44424585610773, -79.93339939835285 40.44399161786947, -79.93326269902113 40.4437378086898, -79.93312466838616 40.44348445250161, -79.93300221633481 40.44325440002504, -79.93292713873663 40.44309999141797)",137.3393316715526
