,id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back,program_year
947,372698496,14204,Superpave,,Completed,NOBLES LN,2009,2009-06-15,TROST AVE,BERTRAM WAY,
948,1866415816,16410,Superpave,,Completed,MAYTIDE ST,2010,2010-06-16,BISCAYNE DR,BETHESDA ST,
949,1229330952,18147,Superpave,,Completed,KATHLEEN ST,2010,2010-06-01,HARWOOD ST,CUSHMAN WAY,
950,1845389156,10620,Superpave,,Completed,EAST LIBERTY BLVD,2009,2009-10-19,DAHLEM PL,HAMILTON AVE,
951,1277262831,19005,Superpave,,Completed,CHARTIERS AVE,2014,2014-07-10,DITZLER ST,SHERADEN BLVD,
952,185070778,7305,Superpave,,Completed,STEWART AVE,2010,2010-06-30,PARKDALE AVE,BETHESDA ST,
953,1412254208,18777,Superpave,,Completed,P J MCARDLE RDWY,2009,2009-09-04,GRANDVIEW AVE,LIBERTY BRG,
954,1750641624,2252,Superpave,,Completed,BLVD OF THE ALLIES,2009,2009-09-16,CHARLES ANDERSON BRG,PARKVIEW AVE,
955,1033455981,3359,Superpave,,Completed,FORBES AVE,2009,2009-07-01,NORTHUMBERLAND ST,ALBEMARLE AVE,
956,1556115091,18319,Superpave,,Completed,MARKET ST,2010,2010-06-29,FIRST AVE,FORT PITT BLVD,
957,1678239801,16231,Superpave,,Completed,OLIVER AVE,2010,2010-06-29,SMITHFIELD ST,WOOD ST,
958,139451236,14653,Superpave,,Completed,S 18TH ST,2010,2010-09-09,MT OLIVER ST,QUARRY WAY,
959,1322767698,20210,Superpave,,Completed,N HIGHLAND AVE,2011,2011-10-06,N HIGHLAND AVE,STATION ST,
960,1892041191,18590,Superpave,,Completed,BEECHWOOD BLVD,2009,2009-06-09,RONALD ST,BOULEVARD DR,
961,2072618171,6181,Superpave,,Completed,NORTHUMBERLAND ST,2009,2009-08-11,SHADY AVE,ASBURY PL,
962,1358285627,19039,Superpave,,Completed,BROAD ST,2011,2011-09-09,ENRIGHT CT,IPSWICH CT,
963,1654782248,7346,Superpave,,Completed,COLTART AVE,2010,2010-08-20,UNNAMED28L WAY,LOUISA ST,
964,1910056464,73,Superpave,,Completed,N CHARLES ST,2011,2011-08-16,KENN AVE,JOSH GIBSON DR,
965,668546836,2180,Superpave,,Completed,ELLSWORTH AVE,2010,2010-08-25,LAMONT PL,SPAHR ST,
966,1183431831,19829,Superpave,,Completed,LIBERTY AVE,2011,2011-05-11,TAYLOR ST,ELLA ST,
967,1473350694,3804,Superpave,,Completed,ARLINGTON AVE,2009,2009-10-07,INDUSTRY ST,MANTON WAY,
968,509536837,12837,Superpave,,Completed,WIND GAP AVE,2014,2014-07-15,YOUGHIOGHENY ST,HARLOW ST,
969,153765725,15088,Superpave,,Completed,FOURTH AVE,2010,2010-06-28,GRANT ST,CHERRY WAY,
970,355249871,8195,Superpave,,Completed,S NEGLEY AVE,2011,2011-08-26,HOWE ST,WALNUT ST,
971,954385583,5497,Superpave,,Completed,DAHLEM PL,2010,2010-07-28,BAKERY SQUARE BLVD,EAST LIBERTY BLVD,
972,344910147,13289,Superpave,,Completed,ELLSWORTH AVE,2009,2009-08-07,PITCAIRN PL,AMBERSON AVE,
973,1420242635,18143,Superpave,,Completed,CRAFT AVE,2009,2009-09-19,CRAFT PL,HAMLET ST,
974,1156018349,10513,Superpave,,Completed,KATHLEEN ST,2010,2010-06-01,CRAIGHEAD ST,JUDICIAL ST,
975,1704721141,19474,Superpave,,Completed,FIFTH AVE,2014,2014-06-26,AMBERSON AVE,CANTERBURY LN,
976,1879430965,13137,Superpave,,Completed,WEBSTER AVE,2009,2009-05-08,UNNAMED10GL WAY,CHAUNCEY ST,
977,612973707,15473,Superpave,,Completed,S 18TH ST,2015,2015-04-21,ST PATRICK ST,CROSMAN ST,
978,639635077,5524,Superpave,,Completed,FORBES AVE,2009,2009-07-01,MURDOCH RD,SCHENLEY DR,
979,1249452111,10223,Superpave,,Completed,FORBES AVE,2009,2009-07-01,FORBES TER,WIGHTMAN ST,
980,1756590537,19635,Superpave,,Completed,PANTHER HOLLOW RD,2011,2011-05-20,BARTLETT RD,PANTHER HOLLOW RD RAMP,
981,168605642,17628,Superpave,,Completed,STANTON AVE,2011,2011-07-21,LOTUS WAY,HOLMES ST,
982,1709156287,5331,Superpave,,Completed,MOREWOOD AVE,2010,2010-04-30,LEONARD ST,CENTRE AVE,
983,1543047686,16319,Superpave,,Completed,W NORTH AVE,2014,2014-05-31,RESACA PL,PALO ALTO ST,
984,523566719,15359,Superpave,,Completed,BAUM SQ,2015,2015-04-16,BEATTY SQ,S BEATTY ST,
985,1914609447,1407,Superpave,,Completed,PENN AVE,2014,2014-04-23,S EUCLID AVE,N ST CLAIR ST,
986,1780468073,4366,Superpave,,Completed,ELLSWORTH AVE,2009,2009-06-22,ELLSWORTH PL,COLONIAL PL,
987,2027292775,17919,Superpave,,Completed,ELLSWORTH AVE,2009,2009-06-22,ST JAMES PL,MOORHEAD PL,
988,415089791,8278,Superpave,,Completed,KATHLEEN ST,2010,2010-06-01,KAMBACH ST,CRAIGHEAD ST,
989,1127913091,337,Superpave,,Completed,MURIEL ST,2009,2009-10-05,S 16TH ST,S 15TH ST,
990,1859101062,3595,Superpave,,Completed,W NORTH AVE,2014,2014-05-31,MONTEREY ST,RESACA PL,
991,2103741337,11521,Superpave,,Completed,SHADY AVE,2014,2014-08-19,AYLESBORO AVE,NORTHUMBERLAND ST,
992,1569534930,11216,Superpave,,Completed,KNOX AVE,2010,2010-09-10,BAUSMAN ST,DOVE WAY,
993,1539829377,14945,Superpave,,Completed,BRIGHTON RD,2014,2014-06-11,MARSHALL AVE,ISLAND AVE,
994,2123591915,17505,Superpave,,Completed,PARK HILL DR,2011,2011-06-23,EAST HILLS DR,WHITE PINE PL,
995,524769022,8356,Superpave,,Completed,LINDBERG AVE,2010,2010-05-27,PLAPORT WAY,LOUGEAN AVE,
996,836731084,11618,Superpave,,Completed,MARKET ST,2010,2010-06-29,BLVD OF THE ALLIES,FIRST AVE,
997,1140075705,16331,Superpave,,Completed,COLTART AVE,2010,2010-08-20,ZULEMA ST,UNNAMED28L WAY,
998,921687196,2774,Superpave,,Completed,LINDBERG AVE,2010,2010-05-27,THEODORE ST,MOONEY RD,
999,1883889821,15584,Superpave,,Completed,WABASH ST,2010,2010-10-12,VIOLET WAY,STEUBEN ST,
1000,1450264401,13204,Superpave,,Completed,ELLSWORTH AVE,2009,2009-08-07,ELLSWORTH TER,N NEVILLE ST,
1001,1162879100,6590,Superpave,,Completed,BRIGHTON RD,2014,2014-06-11,ISLAND AVE,FARRIS ST,
1002,530953915,19059,Superpave,,Completed,FIFTH AVE,2010,2010-07-31,MAGEE ST,WASHINGTON PL,
1003,1190868863,5060,Superpave,,Completed,BROWNSVILLE RD,2014,2014-09-26,W MEYERS ST,THE BOULEVARD,
1004,431769266,2110,Superpave,,Completed,FORBES AVE,2009,2009-09-17,STEVENSON ST,MAGEE ST,
1005,223751238,2426,Superpave,,Completed,TENNYSON AVE,2009,2009-08-24,BIGELOW BLVD,FIFTH AVE,
1006,635341831,19134,Superpave,,Completed,BRIGHTON WOODS RD,2009,2009-11-04,PEDDLER PL,CARPENTER LN,
1007,1974451908,12310,Superpave,,Completed,BRIGHTON WOODS RD,2009,2009-11-04,CARPENTER LN,PEDDLER PL,
1008,146596702,18152,Superpave,,Completed,WEBSTER AVE,2009,2009-05-08,ELMORE ST,WOOSTER ST,
1009,1666457004,13144,Superpave,,Completed,POTOMAC AVE,2010,2010-10-15,STRACHAN AVE,CITY LIMIT,
1010,1216215615,16014,Superpave,,Completed,BROWNSVILLE RD,2014,2014-09-26,E MEYERS ST,W MEYERS ST,
1011,333652639,931,Superpave,,Completed,N HIGHLAND AVE,2011,2011-10-06,RIPPEY ST,N HIGHLAND AVE,
1012,922972707,1264,Superpave,,Completed,STEWART AVE,2010,2010-06-30,WINDFALL WAY,VIDA WAY,
1013,1869106859,14431,Superpave,,Completed,BEECHVIEW AVE,2010,2010-06-11,BAYONNE AVE,WENTWORTH AVE,
1014,1735093502,18149,Superpave,,Completed,SEVENTH AVE,2010,2010-06-30,BIGELOW BLVD,GRANT ST,
1015,835457342,17798,Superpave,,Completed,28TH ST,2010,2010-08-23,SPRING WAY,PENN AVE,
1016,2092782154,4118,Superpave,,Completed,FORBES AVE,2009,2009-07-01,SCHENLEY DR,AYLESBORO AVE,
1017,710700470,5565,Superpave,,Completed,WASHINGTON PL,2010,2010-07-30,CENTRE AVE,FIFTH AVE,
1018,918813108,16681,Superpave,,Completed,CENTRE AVE,2010,2010-09-23,S EUCLID AVE,S NEGLEY AVE,
1019,184427353,1928,Superpave,,Completed,LINDBERG AVE,2010,2010-05-27,LITTLE ST,THEODORE ST,
1020,1128003147,19506,Superpave,,Completed,BEECHWOOD BLVD,2011,2011-06-27,BEECHWOOD CT,BEECHMONT RD,
1021,1113611076,10580,Superpave,,Completed,S NEGLEY AVE,2014,2014-05-02,HUGUS PL,PENN AVE,
1022,1052143828,12654,Superpave,,Completed,PIONEER AVE,2014,2014-05-07,SOUTHCREST DR,NORTHCREST DR,
1023,255995693,6048,Superpave,,Completed,BAUM SQ,2015,2015-04-16,BEATTY ST,S EUCLID AVE,
1024,2096724372,11886,Superpave,,Completed,BLVD OF THE ALLIES,2009,2009-09-16,JULIET ST,BATES ST,
1025,877780868,7741,Superpave,,Completed,BROOKLINE BLVD,2014,2014-05-06,BREINING ST,WHITED ST,
1026,1043165727,11693,Superpave,,Completed,LIBERTY AVE,2011,2011-05-11,STATE WAY,CEDARVILLE ST,
1027,783872073,10305,Superpave,,Completed,NOBLES LN,2009,2009-06-15,GLADE ST,CLOVERDALE ST,
1028,736120253,19361,Superpave,,Completed,EAST LIBERTY BLVD,2014,2014-05-02,HAMILTON AVE,FRANKSTOWN AVE,
1029,2743448,20341,Superpave,,Completed,LIBERTY AVE,2011,2011-05-11,BLOOMFIELD BRG,MAIN ST,
1030,1804241700,3230,Superpave,,Completed,SMALLMAN ST,2011,2011-08-24,32ND ST,31ST ST,
1031,1920317881,16378,Superpave,,Completed,BRIGHTON WOODS RD,2009,2009-11-04,SQUIRE CIR,BRIGHTON WOODS RD,
1032,1255296060,14045,Superpave,,Completed,MERRIMAC ST,2010,2010-06-01,VIRGINIA AVE,W SYCAMORE ST,
1033,1905133259,2494,Superpave,,Completed,MERRIMAC ST,2010,2010-06-01,EBBS WAY,GRANDVIEW AVE,
1034,1015782095,11708,Superpave,,Completed,NOBLES LN,2009,2009-06-15,DENISE ST,GLADE ST,
1035,1137360267,18912,Superpave,,Completed,POTOMAC AVE,2009,2009-07-22,DODDS AVE,AUTUMNWOOD DR,
1036,1347402238,631,Superpave,,Completed,FORBES AVE,2009,2009-09-17,MAGEE ST,HOOPER ST,
1037,1051135285,15212,Superpave,,Completed,BROAD ST,2011,2011-09-09,JENNINGS CT,LARIMER AVE,
1038,971198444,13870,Superpave,,Completed,WIND GAP AVE,2014,2014-07-15,BROADHEAD FORDING RD,BERRY ST,
1039,1954280875,11558,Superpave,,Completed,MIDDLETOWN RD,2009,2009-05-19,OAKGLEN ST,STRAKA ST,
1040,339326308,15986,Superpave,,Completed,ELLSWORTH AVE,2010,2010-08-25,GREENBRIAR WAY,LEHIGH AVE,
1041,1898462352,19111,Superpave,,Completed,SMALLMAN ST,2011,2011-08-24,31ST ST,31ST ST,
1042,2050430386,15737,Superpave,,Completed,BEAVER AVE,2010,2010-07-17,BEAVER AVE,PREBLE AVE,
1043,751244692,4562,Superpave,,Completed,LIBERTY AVE,2011,2011-05-11,CEDARVILLE ST,GARNET WAY,
1044,622163649,4444,Superpave,,Completed,LIBERTY AVE,2011,2011-05-11,GARNET WAY,PEARL ST,
1045,1941177645,15980,Superpave,,Completed,ORMSBY ST,2009,2009-10-08,BURR ST,COMO ST,
1046,1093183025,5705,Superpave,,Completed,BRIGHTON WOODS RD,2009,2009-11-04,BRIGHTON WOODS RD,LAMPLIGHTER CIR,
1047,1385941503,3618,Superpave,,Completed,BEAVER AVE,2010,2010-07-17,PENNSYLVANIA AVE,W NORTH AVE,
1048,1143454420,6296,Superpave,,Completed,PENN AVE,2013,2013-09-05,N GRAHAM ST,S GRAHAM ST,
1049,1805435121,6383,Superpave,,Completed,S NEGLEY AVE,2011,2011-08-26,KENTUCKY AVE,HOWE ST,
1050,1225220531,17060,Superpave,,Completed,BALDWICK RD,2009,2009-06-05,NOBLESTOWN RD,STEEN ST,
1051,2031097945,18941,Superpave,,Completed,S 10TH ST,2011,2011-09-13,E CARSON ST,CABOT WAY,
1052,864170484,13549,Superpave,,Completed,EAST LIBERTY BLVD,2010,2010-07-28,PENN AVE,DAHLEM PL,
1053,191837102,19365,Superpave,,Completed,CENTRE AVE,2014,2014-04-10,RODMAN ST,KALIDA DR,
1054,203288262,9317,Superpave,,Completed,WIND GAP AVE,2014,2014-07-15,HARLOW ST,CLARKTON ST,
1055,1411185564,13788,Superpave,,Completed,BEAVER AVE,2010,2010-07-17,BEAVER AVE,COLUMBUS AVE,
1056,1760084742,3483,Superpave,,Completed,CRAFT AVE,2009,2009-09-19,BLVD OF THE ALLIES,CRAFT PL,
1057,1187627107,10566,Superpave,,Completed,WEBSTER AVE,2009,2009-05-08,KIRKPATRICK ST,PERRY ST,
1058,1126666677,17650,Superpave,,Completed,S NEGLEY AVE,2014,2014-06-09,UNNAMED85P WAY,FAIR OAKS ST,
1059,410013812,19606,Superpave,,Completed,BEACON ST,2010,2010-05-20,SHADY AVE,MURRAY AVE,
1060,1502410413,19112,Superpave,,Completed,SMALLMAN ST,2011,2011-08-24,31ST ST,31ST ST,
1061,1506664493,4581,Superpave,,Completed,WIND GAP AVE,2014,2014-07-15,BELHURST AVE,SUMMERDALE ST,
1062,1631481916,8214,Superpave,,Completed,VINIAL ST,2009,2009-07-28,WETTACH ST,TROY HILL RD,
1063,1214949526,5320,Superpave,,Completed,STANTON AVE,2011,2011-07-21,DUNCAN ST,LOTUS WAY,
1064,1127848775,12190,Superpave,,Completed,N CHARLES ST,2011,2011-08-16,MELROSE AVE,BRIGHTRIDGE ST,
1065,1526682171,15720,Superpave,,Completed,WIND GAP AVE,2014,2014-07-15,WIND GAP BRG,YOUGHIOGHENY ST,
1066,1289033200,10373,Superpave,,Completed,WOODS RUN AVE,2009,2009-07-24,BIRKHOFF ST,UNNAMED115KP WAY,
1067,1946700869,8684,Superpave,,Completed,PENN AVE,2013,2013-09-05,ROUP AVE,N GRAHAM ST,
1068,914896867,2763,Superpave,,Completed,CENTRE AVE,2014,2014-04-23,BEATTY SQ,S EUCLID AVE,
1069,1847184314,13553,Superpave,,Completed,CENTRE AVE,2014,2014-04-23,TRADE ST,S BEATTY ST,
1070,1777327135,14547,Superpave,,Completed,REALTY AVE,2010,2010-06-14,TONOPAH AVE,BROADWAY AVE,
1071,1931702612,3520,Superpave,,Completed,WEBSTER AVE,2009,2009-05-08,FRANCIS ST,WATT ST,
1072,1272447037,8674,Superpave,,Completed,29TH ST,2010,2010-08-23,SPRING WAY,PENN AVE,
1073,159578507,16922,Superpave,,Completed,PENN AVE,2014,2014-04-23,N ST CLAIR ST,N NEGLEY AVE,
1074,1974704101,18122,Superpave,,Completed,WOODRUFF ST,2011,2011-08-10,WABASH HOV TUNL,MERRIMAC ST,
1075,1327996032,19344,Superpave,,Completed,CENTRE AVE,2014,2014-04-10,EAST LIBERTY BLVD,RODMAN ST,
1076,1997076528,4828,Superpave,,Completed,ONEIDA ST,2010,2010-06-20,PAWNEE ST,BASIL WAY,
1077,1402053188,16027,Superpave,,Completed,BLVD OF THE ALLIES,2009,2009-09-16,PARKVIEW AVE,DAWSON ST,
1078,851161375,15347,Superpave,,Completed,SUNNYLAND AVE,2010,2010-06-18,SANDERSON AVE,STEWART AVE,
1079,1725955523,5479,Superpave,,Completed,LINDBERG AVE,2010,2010-05-27,LOUGEAN AVE,KINLEY WAY,
1080,719454968,13815,Superpave,,Completed,PENN AVE,2013,2013-09-05,S GRAHAM ST,N AIKEN AVE,
1081,94035055,13645,Superpave,,Completed,ONEIDA ST,2010,2010-06-02,GILMARTIN ST,PONKA WAY,
1082,1101534336,358,Superpave,,Completed,BAYTREE ST,2011,2011-06-30,PERRYSVILLE AVE,BIJOU WAY,
1083,1615907095,18812,Superpave,,Completed,STANTON AVE,2010,2010-05-04,MCCABE ST,WOODBINE ST,
1084,997272860,7674,Superpave,,Completed,NOBLES LN,2009,2009-06-15,CLOVERDALE ST,GILLER ST,
1085,541684804,17682,Superpave,,Completed,GLENBURY ST,2010,2010-07-02,PINECASTLE AVE,TRANSPORT ST,
1086,2104407329,8113,Superpave,,Completed,WEBSTER AVE,2009,2009-05-08,MORGAN ST,FRANCIS ST,
1087,685621506,8907,Superpave,,Completed,MCMASTERS WAY,2010,2010-08-30,FIFTH AVE,MARKET PL,
1088,680751052,1246,Superpave,,Completed,CHARTIERS AVE,2014,2014-07-10,CITADEL ST,DITZLER ST,
1089,850546915,18737,Superpave,,Completed,ONEIDA ST,2010,2010-06-02,VIRGINIA AVE,W SYCAMORE ST,
1090,1334943794,2837,Superpave,,Completed,BLVD OF THE ALLIES,2009,2009-09-16,DAWSON ST,WARD ST,
1091,728693981,2068,Superpave,,Completed,SMALLMAN ST,2011,2011-08-24,30TH ST,29TH ST,
1092,928752615,8433,Superpave,,Completed,BEECHVIEW AVE,2010,2010-06-11,WENTWORTH AVE,CRANE AVE,
1093,417126275,18721,Superpave,,Completed,LIBERTY AVE,2011,2011-05-11,OSCEOLA ST,S EVALINE ST,
1094,677032212,8084,Superpave,,Completed,W NORTH AVE,2014,2014-05-31,SHERMAN AVE,ARCH ST,
1095,1573880965,13300,Superpave,,Completed,SHADY AVE,2009,2009-06-10,ALDER ST,MARCHAND ST,
1096,2052359749,759,Superpave,,Completed,N CHARLES ST,2011,2011-08-16,IRWIN AVE,BIZET ST,
1097,1480110372,14240,Superpave,,Completed,WIND GAP AVE,2014,2014-07-15,SUMMERDALE ST,BROADHEAD FORDING RD,
1098,804597200,2808,Superpave,,Completed,VINIAL ST,2009,2009-07-28,WELSER WAY,VOSKAMP ST,
1099,1006827367,16681,Superpave,,Completed,CENTRE AVE,2010,2010-09-23,S EUCLID AVE,S NEGLEY AVE,
1100,702740562,11824,Superpave,,Completed,MOREWOOD AVE,2010,2010-04-30,WALLINGFORD ST,LEONARD ST,
1101,1361236428,111,Superpave,,Completed,BRIGHTON RD,2014,2014-06-11,FARRIS ST,BRIGHTRIDGE ST,
1102,567034845,5718,Superpave,,Completed,MOSSFIELD ST,2014,2014-04-17,MOSSFIELD CT,N MATHILDA ST,
1103,1176008426,6728,Superpave,,Completed,BAYTREE ST,2011,2011-06-28,CAPUS WAY,EULA ST,
1104,147935049,10725,Superpave,,Completed,BROOKLINE BLVD,2014,2014-05-06,BIRCHLAND ST,BREINING ST,
1105,1174272017,16038,Superpave,,Completed,FORBES AVE,2014,2014-07-30,MURRAY AVE,FORBES TER,
1106,718576853,18876,Superpave,,Completed,MOREWOOD AVE,2010,2010-04-30,BAYARD ST,BAYARD RD,
1107,682316442,932,Superpave,,Completed,BEECHVIEW AVE,2010,2010-06-11,SEBRING AVE,BAYONNE AVE,
1108,371005596,5838,Superpave,,Completed,N CHARLES ST,2011,2011-08-16,BRIGHTRIDGE ST,NUBLOCK ST,
1109,692782321,10838,Superpave,,Completed,LIBERTY AVE,2011,2011-05-11,ELLA ST,BLOOMFIELD BRG,
1110,2070869095,18446,Superpave,,Completed,BROSVILLE ST,2009,2009-10-06,MONASTERY ST,ST JOSEPH WAY,
1111,1889358260,17755,Superpave,,Completed,W NORTH AVE,2014,2014-05-31,BUENA VISTA ST,MONTEREY ST,
1112,1083507995,6324,Superpave,,Completed,PENN AVE,2013,2013-09-05,N PACIFIC AVE,N EVALINE ST,
1113,591839094,14753,Superpave,,Completed,SMALLMAN ST,2011,2011-08-24,33RD ST,32ND ST,
1114,719288025,8849,Superpave,,Completed,S NEGLEY AVE,2014,2014-06-09,WILKINS AVE,UNNAMED85P WAY,
1115,1838151375,8369,Superpave,,Completed,S NEGLEY AVE,2011,2011-08-26,ROUP AVE,BAUM BLVD,
1116,376731100,16110,Superpave,,Completed,FIFTH AVE,2014,2014-06-26,CANTERBURY LN,MOREWOOD AVE,
1117,1223136624,12416,Superpave,,Completed,PAULSON AVE,2009,2009-08-14,DIX WAY,REIMER WAY,
1118,1187715165,15527,Superpave,,Completed,NORTHUMBERLAND ST,2009,2009-08-11,ASBURY PL,MURRAY AVE,
1119,506010149,13442,Superpave,,Completed,S NEGLEY AVE,2011,2011-08-26,ELLSWORTH AVE,CENTRE AVE,
1120,2098987115,17537,Superpave,,Completed,KATHLEEN ST,2010,2010-06-01,BELTZHOOVER AVE,AZTEC WAY,
1121,258517930,5942,Superpave,,Completed,FIFTH AVE,2011,2011-10-05,MOREWOOD AVE,DEVONSHIRE RD,
1122,1282129647,19348,Superpave,,Completed,CENTRE AVE,2014,2014-04-10,EAST LIBERTY BLVD,EAST LIBERTY BLVD,
1123,613948866,5198,Superpave,,Completed,BRIGHTON WOODS RD,2009,2009-11-04,CHANDLER PL,SQUIRE CIR,
1124,1970950113,17454,Superpave,,Completed,BEECHNUT DR,2010,2010-09-20,INDUSTRIAL HWY,MAZETTE RD,
1125,1883468854,11637,Superpave,,Completed,PENN AVE,2013,2013-09-05,N NEGLEY AVE,STRATFORD AVE,
1126,19036877,2935,Superpave,,Completed,BROOKLINE BLVD,2014,2014-05-06,WHITED ST,EDGEBROOK AVE,
1127,785874744,4646,Superpave,,Completed,CHARTIERS AVE,2014,2014-07-10,ALLENDALE ST,CITADEL ST,
1128,472257992,19359,Superpave,,Completed,BROAD ST,2011,2011-09-09,EAST LIBERTY BLVD,ENRIGHT CT,
1129,129585118,2302,Superpave,,Completed,POTOMAC AVE,2009,2009-07-22,BELLINGHAM AVE,STRACHAN AVE,
1130,879409326,12949,Superpave,,Completed,MIDDLETOWN RD,2009,2009-05-19,STRAKA ST,JUSTINE ST,
1131,1741477423,4831,Superpave,,Completed,LIBERTY AVE,2011,2011-05-11,EDMOND ST,STATE WAY,
1132,1725951090,18900,Superpave,,Completed,SHADY AVE,2014,2014-08-27,SHADY FORBES TER,FORBES AVE,
1133,1430634221,4382,Superpave,,Completed,BROWNSVILLE RD,2014,2014-09-26,CRAILO AVE,NEWETT ST,
1134,1860670921,5604,Superpave,,Completed,BAYTREE ST,2011,2011-06-30,EULA ST,EVERGREEN RD,
1135,2101325948,3271,Superpave,,Completed,N CHARLES ST,2011,2011-08-16,IRWIN AVE,BRIGHTON RD,
1136,87814652,2940,Superpave,,Completed,WEBSTER AVE,2009,2009-05-08,PERRY ST,PERRY ST,
1137,821270953,8579,Superpave,,Completed,STANTON AVE,2010,2010-05-04,STANTON CT W,OLD LN,
1138,53792162,16370,Superpave,,Completed,FRANKSTOWN AVE,2014,2014-05-01,N HOMEWOOD AVE,N LANG AVE,
1139,175830279,10481,Superpave,,Completed,HALKET ST,2009,2009-08-21,IROQUOIS WAY,FORBES AVE,
1140,257618204,2902,Superpave,,Completed,BAUM SQ,2015,2015-04-16,S WHITFIELD ST,TRADE ST,
1141,1626780394,15898,Superpave,,Completed,SMALLMAN ST,2011,2011-08-24,29TH ST,28TH ST,
1142,112415744,15085,Superpave,,Completed,BARRY ST,2010,2010-09-17,MISSION ST,STELLA ST,
1143,1275083832,18821,Superpave,,Completed,STANTON AVE,2011,2011-07-21,HOLMES ST,KENT WAY,
1144,1682483880,19219,Superpave,,Completed,COLLINS AVE,2014,2014-04-10,NEGLEY RUN BLVD,EAST LIBERTY BLVD,
1145,834081913,7569,Superpave,,Completed,WABASH ST,2010,2010-10-12,MCCARTNEY ST,NEPTUNE ST,
1146,1768415674,11060,Superpave,,Completed,BEECHWOOD BLVD,2009,2009-06-09,BOULEVARD DR,I-376 RAMP,
1147,1427615732,3763,Superpave,,Completed,S 17TH ST,2009,2009-10-12,WRIGHTS WAY,BINGHAM ST,
1148,1268023903,11476,Superpave,,Completed,CORLISS ST,2009,2009-05-11,CHARTIERS AVE,RUDD ST,
1149,1044035621,2193,Superpave,,Completed,BEAVER AVE,2010,2010-07-17,BEAVER AVE RAMP,N FRANKLIN ST,
1150,1925736497,3610,Superpave,,Completed,NOBLES LN,2009,2009-06-15,GILLER ST,TROST AVE,
1151,324662607,11391,Superpave,,Completed,ORMSBY ST,2009,2009-10-08,ST JOSEPH ST,BURR ST,
1152,77493644,4452,Superpave,,Completed,S 17TH ST,2009,2009-10-12,SIDNEY ST,MURIEL ST,
1153,936913312,12039,Superpave,,Completed,STEWART AVE,2010,2010-06-30,MELODY ST,WINDFALL WAY,
1154,785657924,8604,Superpave,,Completed,FRANKSTOWN AVE,2014,2014-05-01,N LANG AVE,N MURTLAND ST,
1155,630504763,8125,Superpave,,Completed,FORBES AVE,2009,2009-07-01,WIGHTMAN ST,MURDOCH RD,
1156,421975721,4385,Superpave,,Completed,FIFTH AVE,2014,2014-05-02,DENNISTON ST,SHADY AVE,
1157,5115539,7770,Superpave,,Completed,BEECHWOOD BLVD,2011,2011-06-27,BEECHMONT RD,W LYNDHURST DR,
1158,1270285268,3513,Superpave,,Completed,ELLSWORTH AVE,2009,2009-08-07,CLYDE ST,ELLSWORTH TER,
1159,1313022285,10657,Superpave,,Completed,BROWNSVILLE RD,2014,2014-09-26,E CHERRYHILL ST,THIELMAN AVE,
1160,2023155445,19128,Superpave,,Completed,WOODRUFF ST,2011,2011-08-10,SAW MILL RUN BLVD,WABASH HOV TUNL,
1161,2042599233,17667,Superpave,,Completed,S 18TH ST,2010,2010-09-09,RUGRAFF ST,WACHTER ST,
1162,2124293147,12081,Superpave,,Completed,STANTON AVE,2011,2011-07-21,KEYSTONE ST,NATRONA WAY,
1163,1908360239,10223,Superpave,,Completed,FORBES AVE,2014,2014-07-30,FORBES TER,WIGHTMAN ST,
1164,1989981143,1378,Superpave,,Completed,FORWARD AVE,2010,2010-06-04,MURRAY AVE,I-376 RAMP,
1165,258360152,4434,Superpave,,Completed,MAYTIDE ST,2010,2010-06-16,BETHESDA ST,EDGAR ST,
1166,1758407140,2558,Superpave,,Completed,RIDGE AVE,2010,2010-04-27,ROPE WAY,BRIGHTON RD,
1167,1373584311,6248,Superpave,,Completed,PENN AVE,2013,2013-09-05,N FAIRMOUNT ST,ROUP AVE,
1168,866431907,714,Superpave,,Completed,BARRY ST,2010,2010-09-17,STELLA ST,MCCORD ST,
1169,998860556,10526,Superpave,,Completed,MAYTIDE ST,2010,2010-06-16,WINDFALL WAY,WINDFALL WAY,
1170,97942001,19144,Superpave,,Completed,HIGHLAND DR,2009,2009-11-12,WILTSIE RD,LEMINGTON AVE,
1171,856567079,3656,Superpave,,Completed,ELLSWORTH AVE,2009,2009-06-22,S AIKEN AVE,ST JAMES ST,
1172,1691775594,17387,Superpave,,Completed,MIDDLETOWN RD,2009,2009-11-03,JUSTINE ST,MARTERA PL,
1173,1967150143,14554,Superpave,,Completed,W NORTH AVE,2014,2014-05-31,BRIGHTON RD,BUENA VISTA ST,
1174,421954730,19725,Superpave,,Completed,BEAVER AVE,2010,2010-07-17,BEAVER AVE RAMP,BRANCHPORT ST,
1175,838791476,15320,Superpave,,Completed,STANTON AVE,2010,2010-05-04,OLD LN,HAWTHORNE ST,
1176,1740526323,739,Superpave,,Completed,BAYTREE ST,2011,2011-06-30,BIJOU WAY,CAPUS WAY,
1177,1075524561,3955,Superpave,,Completed,WEBSTER AVE,2009,2009-05-08,SOMERS ST,LAWSON ST,
1178,105418880,6965,Superpave,,Completed,W NORTH AVE,2014,2014-05-31,REDDOUR ST,FEDERAL ST N,
